close,trade,change,30m_RSI,15m_RSI,26m_EMA %,12m_EMA %,MACD,20m_BB Upper %,20m_BB Lower %
46474.0,Buy,-0.25112146977335215,43.06617777615387,40.82748361007774,0.16604103481620197,0.11681062023229209,22.879342873726273,0.2142867158785608,-0.0027773235301509313
46471.0,Buy,-0.3196053206920624,45.807471826072735,43.39903260179706,0.16510615746294618,0.14192813691375553,10.771057929414383,0.3139742523132286,-0.04369480383998724
46521.0,Buy,-0.5132482387125492,48.54145514999498,45.541405832465955,0.12765493810592518,0.1637908977558893,-16.810809788759798,0.4238767355968105,-0.19795389967324903
46569.0,Buy,-0.8093888871371746,47.31351894923347,41.98033075681347,0.18416313189477937,0.17303510320012924,5.182211682811612,0.6688229119064251,-0.12790848922180661
46308.0,Buy,-1.1315598152577877,36.8308426821629,26.066841000016197,0.5406265757537687,0.351840093563136,87.42324417283817,1.2807345384141575,-0.0407692516386545
46461.0,Buy,-0.9782608598470688,39.844406461165946,30.9272948934681,0.37403173657068833,0.23541718277444698,64.4017078392717,0.6843431092261016,0.01753924909593194
46664.0,Buy,-1.3028765097260475,43.53689170344017,35.537791673070544,0.4192070554467713,0.2833342305223677,63.403695022723696,1.098935149984296,-0.13223370454455655
46411.0,Buy,-0.2814661944285035,43.3807613843838,42.058469782702595,0.19246956831309792,0.12925750481439802,29.337350790381606,0.3342593238404638,-0.05177982005903268
46443.0,Buy,-0.2898364095017314,46.09762426242316,45.28077075795988,0.12411202141695582,0.1126111606094367,5.34134478483611,0.31492017543051765,-0.039750881887895516
46083.0,Buy,-1.1433842591941357,38.752725319869754,34.23957794406499,0.5489095823124787,0.35949043175315704,87.29002715225215,1.3218082063503285,-0.15977448458742244
44680.0,Buy,-3.619655594229698,23.627020096254,16.80243932514655,1.6896354217602254,0.7822182258082188,405.4340031513566,4.232190575253888,-0.8841636336692872
45460.0,Buy,-1.133076660335064,45.08167770806065,43.85731729374892,0.3690942551728861,0.498422507412053,-58.792623467925296,1.2574830497879317,-0.09689888238801969
45549.0,Buy,-0.6738191936165094,46.53802576050579,42.64380329452793,0.27994586886437167,0.27522083237143463,2.1522068721678806,0.6696686519299614,-0.018275372165312356
45050.0,Buy,-1.9991733133792877,36.7356694666553,28.141675148452933,0.8750417387546722,0.5108199818727478,164.08190147530695,2.0217987636350236,-0.18893944066055077
44559.0,Buy,-1.8199846148490906,34.39749917781913,26.982412015336223,0.9066385631938954,0.5884922203052555,141.76282892774907,1.7198959552968045,0.026997910140032038
43832.0,Buy,-2.944953739643097,33.00888097019458,27.665029808323155,1.1281049221586164,0.6392161259907821,214.2897371362851,1.848473281707179,0.061322215874496655
43918.0,Buy,-0.9852327406406403,39.106033404377875,36.7027668565718,0.6260723135293831,0.46435792023773764,71.02172724582488,1.2582351321149998,-0.2153825431992933
44448.0,Buy,-0.6393347401171923,48.37273738561617,45.320452647125606,0.2362300291882422,0.3687901625249138,-58.92032806548377,0.7499318229285309,0.08339799506102988
44498.0,Buy,-0.4830701742321253,49.02021863440612,46.93431237218293,0.15383299175223653,0.1617201241168561,-3.509616159608413,0.5186313168108503,-0.11636604646162117
44491.0,Buy,-0.8115037344396114,46.889495591077406,41.27594104906927,0.2919511268040116,0.2687349636522317,10.329103147858405,0.8409993860898481,-0.06758102619683616
44955.0,Buy,0.5704698152840137,54.666523977841095,51.493272175753816,-0.005421953407493694,0.08648389839024168,-41.31627567567193,0.24186517993145057,-0.06168499975127037
44859.0,Buy,-0.631313119083643,47.30892970307376,36.878040338258714,0.3128689869784003,0.30748095963661326,2.4170151852522395,0.7104257688086735,0.04727823150341556
44900.0,Buy,-0.6395361851900816,46.59663028240635,41.66233154802847,0.23393400442938966,0.19021040347887616,19.631896826780576,0.6248053399916481,-0.12525773420100222
44542.0,Buy,-1.466651912778616,38.43061921997719,31.43087118895916,0.8148596060745827,0.6250044823074046,84.56526922837656,1.5524177984621605,0.19266970322164334
44857.0,Buy,-0.793966744095087,40.6429971335817,26.188276058337223,0.4104949138346534,0.30912339396307165,45.47222266879544,0.7985409698088334,0.08360256408777128
44405.0,Buy,-0.6799526046961546,34.874946888242846,30.98976534265276,0.5752765462856854,0.4456324813405817,57.56844703887327,0.7604928065522164,0.20696933172050058
44915.0,Buy,0.7446784526109695,53.858204787972646,52.05607324679809,-0.028406644906749864,0.0698112093559972,-44.114549242112844,0.2485945505301246,-0.11189536874230317
45028.0,Buy,-0.4135795868933201,48.423195630526266,38.94035168848118,0.21716479985837978,0.2177120673564981,-0.24642360905272653,0.4571518868782428,0.0858435826074106
44994.0,Buy,-0.4645606502890587,44.819603420234905,34.996835395574664,0.3196320447868153,0.31540344676809223,1.9026153925442486,0.5619034659265333,0.07418829075213501
45028.0,Buy,-0.2922940766438842,46.09228417945663,39.75080770522836,0.1903178977974704,0.15769282007087143,14.690419998732978,0.3752748845705207,-0.021276400294070495
44475.0,Buy,-1.829860545694828,35.01414723592812,31.640351373190327,0.6006957577042861,0.3255373040181331,122.37672227691655,1.2245979158981521,-0.14736000133941118
44132.0,Buy,-1.880919560790062,29.916974040672486,19.353897386626045,1.3662014755936402,1.1932826300648627,76.31254490876017,2.4167086697117455,0.6375341416269658
44054.0,Buy,-0.6898106541484594,35.1737879405036,31.01944848545304,0.611316692235856,0.43763590893383986,76.5133322758702,0.818343397848734,0.07420466816116301
44205.0,Buy,-0.36962744779884815,42.32822262689394,33.99105584977056,0.44198434103410916,0.395657882796312,20.478610864018265,0.8550228019225059,0.14509384212228538
