close,trade,change,30m_RSI,15m_RSI,26m_EMA %,12m_EMA %,MACD,20m_BB Upper %,20m_BB Lower %
44670.0,Sell,1.0519172064960003,57.54440666934522,63.75174985171649,-0.38407310386976706,-0.26210968314460964,-54.48106003792782,0.1662941568245257,-1.0483178863969456
44805.0,Sell,0.6130422931164503,61.07651145233429,68.11342708524495,-0.31814269087021135,-0.21415723915565324,-46.59068164070777,-0.022225147405249134,-0.5933241774468879
45031.0,Sell,0.7224657572805882,68.00138197147368,77.86151212994274,-0.5518070221363016,-0.4066423154082632,-65.369119086703,-0.16668032144913017,-0.8921388808781554
45648.0,Sell,1.8405729904770851,72.80147029010111,79.0976687153049,-1.0566203007730373,-0.6266336984139256,-196.2802842448873,0.3291189231832446,-2.68474649722811
44963.0,Sell,0.4198771435767412,55.102928741966885,63.09611903434165,-0.4461492733758783,-0.419436561145709,-12.010836800051038,-0.19662149186379635,-0.8922772971404961
44794.0,Sell,0.2753464272245765,50.081014986522426,53.4664161897876,-0.09212784209675134,-0.10072505147631998,3.8510339694839786,0.29331201654771355,-0.3939986319426325
44900.0,Sell,0.776585703715682,55.20739847869703,60.4977061542699,-0.23783597105105506,-0.15270227151199176,-38.22503109303943,0.16908434079856277,-0.7022657160769592
44823.0,Sell,0.39870087057352066,52.68569208821078,56.60852901305563,-0.16032172582704343,-0.18769069779518885,12.267594305281818,0.19040053365721143,-0.47262171474727677
45122.0,Sell,1.5620779246091843,65.47281183031836,75.03674646924294,-0.740921321392427,-0.44943895844742265,-131.52267180804483,0.1482989812255524,-1.7707925819081463
44805.0,Sell,-0.34031763207167387,47.420946043902624,46.307720311976425,0.05894722033801393,-0.05190247138134407,49.66620437485835,0.3842868045057227,-0.3443393935024865
44831.0,Sell,0.5246989894658327,51.40606292755334,56.57232411481765,-0.18454750649245139,-0.2610707092937587,34.30611704785406,0.031723856689306086,-0.5681830032619901
45067.0,Sell,1.1423313058912754,62.59889552025627,73.240005643495,-0.4296905678249815,-0.24807913589045405,-81.84682402993349,0.15146366928337252,-1.0081915688551213
45107.0,Sell,0.3827751148492098,59.648657008109495,63.47200116918293,-0.2809107982321847,-0.17854395149677543,-46.17461355694104,-0.030769917976933667,-0.3671727516752267
45036.0,Sell,0.407999474555254,55.25850524652505,57.5768500871185,-0.1908130406782977,-0.20173422622925016,4.918465124726936,0.13494995561710355,-0.45181451952153556
46358.0,Sell,2.186659537255764,67.83540585049013,70.81101550083785,-0.7704585930590319,-0.3641186862685627,-188.3710539899257,0.31538374589893464,-1.5391140082053327
46299.0,Sell,0.39682541973888874,59.95237657612684,59.073107686493444,-0.21034145391382783,-0.1328502300315558,-35.877661745253135,0.011295348347261988,-0.2605414173768307
46282.0,Sell,0.32515390776097775,56.541097698849875,55.84755906274075,-0.1585011935758549,-0.13830905362311732,-9.345326212926011,0.042146956630598156,-0.32195336084822057
46543.0,Sell,1.279512606561184,58.84713612216615,62.52151398652721,-0.6252854513675281,-0.5340965161857172,-42.44206610167021,-0.002276802919477687,-1.2683727845587682
46427.0,Sell,0.332807470113039,54.429000422193134,54.951724254034694,-0.16687429992495886,-0.11275669152483689,-25.12518205192464,0.28084611914268637,-0.38832331452468394
48268.0,Sell,4.270808398723602,68.63419359906857,68.51920228529517,-1.1848934180340585,-0.4916734296897908,-334.6034239740111,0.6421489467416948,-2.3681404162452995
47849.0,Sell,0.7071748841553926,57.548251879161974,54.29940306323024,-0.21141110820498873,-0.0809305217458764,-62.43365581482067,0.951605742621809,-0.7292428144519413
48050.0,Sell,1.5920670703053474,63.207519148550425,73.84037396320404,-0.6766947693197283,-0.4620580825425809,-103.13292799641931,-0.0589842225708897,-1.2633850542241154
48146.0,Sell,0.6775124464184046,61.644165602305755,67.52709603922494,-0.4945827466431221,-0.4055717269585772,-42.855245537321025,-0.06719720837522522,-0.8012063194360156
48086.0,Sell,0.900182593613863,58.11361755450973,63.64050393266269,-0.4452147748196622,-0.4266096246793339,-8.946472496478236,0.2552742163373305,-1.106451014157902
48190.0,Sell,0.8707664906978607,59.094951484538406,65.15914880454488,-0.48039851876535733,-0.3683797530204588,-53.98184321246663,-0.05759618172979028,-0.9361752179381906
48051.0,Sell,0.6640968844294548,54.68024230725754,58.73727753989266,-0.3120002099781286,-0.3268372229809011,7.129333117962233,0.2274567804381998,-0.8035048855764902
47700.0,Sell,0.45065912418067455,49.341447991912624,53.8924267412031,-0.12995321827516165,-0.18190155108154224,24.779354748643527,-0.021870675076978513,-0.4779164056358098
47341.0,Sell,0.6035233847796917,45.268285412429606,49.22810591036903,-0.00961027713970312,-0.13233184270266027,58.09761635315954,0.22288926167823608,-0.5667706224437459
47650.0,Sell,1.1548422276973724,60.119048960302365,71.45706528708897,-0.557739495353994,-0.4386631483615383,-56.73987934190518,-0.1896184579022659,-0.9738619985510394
48035.0,Sell,1.0263528674840927,67.13066275918396,76.93467610027871,-0.7782311312761723,-0.5491271873552918,-110.05007946239493,-0.1839738236116894,-1.370719368852139
47979.0,Sell,0.8258731104433537,59.850019883501716,65.39230508511741,-0.38503901968576754,-0.2643390066352078,-57.91065926152805,-0.010833107353526413,-0.8082752525539331
48059.0,Sell,0.5902421660721302,59.236520110764296,63.23505446002073,-0.23997188197373218,-0.1378521013699922,-49.0777453603514,0.1116987873040007,-0.6291942095974317
48660.0,Sell,2.1239086985588074,73.5725066509599,85.79325073136145,-1.1486023966456933,-0.8245834064131864,-157.6676406471379,-0.289209430912518,-2.054813508873754
47336.0,Sell,0.5886227823793888,42.330907586168905,44.882417683134406,0.137200505737119,-0.16458644005257786,142.8538686590109,0.039763915613331424,-0.6329633304350316
47050.0,Sell,0.7537796162068844,44.8023646281771,49.671904757896,-0.03758663047756369,-0.25159788396319027,100.69229476498731,0.6158704767825119,-0.902168298249037
46932.0,Sell,0.3764222841709852,45.364593475311175,50.831951696066724,-0.06240356050343787,-0.16473610020077983,48.02670753075654,0.1888293353511297,-0.46795658328430956
47968.0,Sell,0.5260179750621319,59.870993316398824,61.18149011383317,-0.25496390662088914,-0.14385559978608428,-53.296432622519205,0.053655854696588096,-0.537735084599857
48900.0,Sell,2.38479096442461,73.38155701599251,80.91110584897203,-1.3521893191005088,-0.9060617765238808,-218.15636831997108,-0.14916105991979806,-2.629165243761183
48700.0,Sell,0.7322219200432301,56.96359853267864,57.565204559150885,-0.30597556040432733,-0.23959345954470754,-32.32808311863482,0.10077408745548318,-0.680439128523245
48235.0,Sell,0.834099855273962,50.54286107770234,55.19823180276888,-0.17978403071288737,-0.20781395396933636,13.520233482748154,0.046352743546406915,-0.8192290263286189
48511.0,Sell,1.218519825488329,58.14006273843418,64.77756405684504,-0.30693186720261745,-0.19324770474120156,-55.14932405165746,0.0012338415805902914,-0.4708116177550662
47938.0,Sell,0.31598552595824003,45.38487815757132,47.9973550064127,0.026379103450494684,-0.08134417445447376,51.64038496208377,0.32400369713793725,-0.4061899324835921
47873.0,Sell,0.48486627638339996,49.10548008606643,54.708930043509184,-0.1174519026009952,-0.13440922231555738,8.117977666952356,0.19010182417868632,-0.5261961518790602
47644.0,Sell,0.39404090493917465,47.371128351375056,52.25740015531486,-0.07739936278496333,-0.14716342199062013,33.23838836794312,0.08833008222441441,-0.4537518824510956
47332.0,Sell,0.2732877153903246,48.175708296136264,55.20166936753229,-0.2022698524113744,-0.3017030283508705,47.063710835682286,0.24986122019804916,-0.8344617547201484
47493.0,Sell,1.051086187362671,55.563001751631845,61.90445269979327,-0.5625689915588759,-0.46607039984517723,-45.83007616258692,-0.15845738224744962,-1.0225554775424142
47429.0,Sell,0.5320276599377394,52.58750541774277,55.12736366503047,-0.1823156380852668,-0.13962668545151868,-20.246943344660394,0.0428079023073469,-0.43559896895433503
47557.0,Sell,1.558929681777954,61.65488064727763,72.27099894414845,-0.6577395337416807,-0.44400081513222356,-101.64772240909952,0.06560018345994675,-1.4372108296319088
47455.0,Sell,0.8414968848228455,60.045158443353294,70.79726650530202,-0.5310983737298681,-0.4224018442592448,-51.5819380602843,-0.09579792852686098,-1.1820409451429315
47460.0,Sell,0.6297309417277575,57.92141286627534,63.331151720780184,-0.3320635324561214,-0.24372249422148165,-41.926656746160006,-0.0007786933651364306,-0.6136367354169959
47678.0,Sell,1.0341173969209194,62.31127404888423,68.70715098425691,-0.5073069161402268,-0.31913473403664355,-89.71673298334645,0.08313150092646242,-1.2348189930611997
47330.0,Sell,0.4947236739099026,52.30167192974602,60.077833897703606,-0.21884877054746138,-0.25430698614830416,16.782373443878896,-0.12104486577888132,-0.5594993186707278
47380.0,Sell,0.7099434733390808,55.15590014026109,61.09384844234329,-0.3125479061673673,-0.25065710387428813,-29.32386212646088,-0.06626391622173781,-0.6285506152261305
47450.0,Sell,0.6021286360919476,56.77487678711301,62.432927880954,-0.2936797739874082,-0.18872078359439245,-49.80304094148596,0.07414983622769034,-0.7479182766913363
47694.0,Sell,0.735014583915472,64.0045369793951,73.33248944453982,-0.5317677009394695,-0.37634044749051976,-74.12947425994207,-0.12324775455532602,-0.9188120433228139
47495.0,Sell,-0.039988214848563075,51.9703109144823,53.37064849520814,-0.07828169338959291,-0.1070054507301999,13.64234854892129,0.02274163560699646,-0.27898571393103055
47895.0,Sell,1.1445948854088783,65.22055489723655,73.76007587806453,-0.627320411860495,-0.4237081105118806,-97.52011173091887,-0.02732322016667319,-1.3377396778393817
47970.0,Sell,1.2537993490695953,64.33187383676457,75.61642486265814,-0.7161744589890691,-0.5920495508413199,-59.542718438475276,-0.28985871805457836,-1.2898721032920966
48121.0,Sell,0.9249160997569561,63.659580000777396,71.74982936783043,-0.6215206105860327,-0.498911557546904,-59.00070241295907,-0.2190039095984926,-1.1099377167184998
48078.0,Sell,0.5353184882551432,59.830934398284946,67.29639188378185,-0.3217013880751002,-0.2435346110668312,-37.58102305003558,-0.061346723977914144,-0.6647682610464213
47000.0,Sell,-1.2605042196810246,52.42436240858693,63.109334591210825,-0.29024580296544183,-0.18470058344026527,-49.60625317683298,0.007315469295420545,-0.5371027033379738
47221.0,Sell,0.3719763597473502,57.73429843196479,63.26543729197009,-0.3061747596770146,-0.2220151624286282,-39.74100341666053,-0.05452469972993511,-0.42089937006951855
47670.0,Sell,0.2734539331868291,57.605769173214966,55.5792937840233,-0.12491616627596644,-0.05112743917107065,-35.17508621090383,0.48272525186380655,-0.3629401406827702
47823.0,Sell,0.7012002635747194,58.80873634366341,61.98442873476506,-0.30432170069554976,-0.20441759373274168,-47.777141072823724,0.016839356224303027,-0.6587898821218837
47913.0,Sell,0.8248984813690186,60.81166368779029,68.61226032593454,-0.3950315173639321,-0.31049124166291897,-40.50578229662642,-0.0666758095198263,-0.8566611501779592
47813.0,Sell,0.37999663036316633,54.50592548299164,56.89859033013857,-0.13688500070178655,-0.08941258631178767,-22.697985492290172,0.06869308142651777,-0.40939213293970456
47325.0,Sell,0.4521141294389963,48.352449300972346,54.402368114477284,-0.18252561310264312,-0.29625097715230786,53.82052853650384,0.1436104026347068,-0.7109638099247226
47449.0,Sell,0.5957428831607103,55.35122056345094,63.33971630890854,-0.31988742626825933,-0.28465969874493696,-16.715204432541213,-0.1517196166788947,-0.5001315814496222
47368.0,Sell,0.379325682297349,52.77886345318308,56.805539938973226,-0.1544203250876623,-0.1348984387309623,-9.247127129441651,0.0020075963772021722,-0.3497172843522064
47754.0,Sell,1.0645277798175812,62.27502571834206,69.101567639833,-0.3463166731909167,-0.223729851932828,-58.54011062358768,-0.0664560779952252,-0.567833065322612
47713.0,Sell,0.2985011786222458,57.70686623907531,59.76656653766442,-0.1820676305408237,-0.12923467745759384,-25.20818690460146,0.04009926168964532,-0.3029174401734967
47839.0,Sell,0.19268225878477097,52.42948599356469,52.135582675605846,-0.03384799567040508,-0.05255544562677611,8.949456984628341,0.07339283291638034,-0.16306535429015487
47826.0,Sell,0.3756794845685363,53.057843700660136,57.433804089578175,-0.10914751837082769,-0.12039023804445044,5.376943111106812,0.04930320340617061,-0.31924332488820967
47890.0,Sell,0.41937511414289474,56.183913996060426,61.929310643161664,-0.17475089713649453,-0.12177622122868631,-25.36957229224936,0.03521202152719775,-0.40376495533383794
47525.0,Sell,-0.1344848657026887,50.918262909138114,60.36452375653192,-0.24246056236910976,-0.2583652598542276,7.558707479802251,-0.11256666349022718,-0.6074819951105093
47469.0,Sell,0.327598606236279,49.81871823608908,53.55010361667197,-0.08901372786917558,-0.07256653706326292,-7.807317003658682,0.1783517752622106,-0.32012193052143245
47544.0,Sell,0.6009310018271208,57.169617741328,67.36987661921836,-0.359608850678679,-0.3188552087961173,-19.37591149664513,-0.16908101635951697,-0.6249203297619705
47761.0,Sell,0.7531010080128908,61.838065074283826,67.7520591674145,-0.27655538493556664,-0.12632451416700682,-71.75176618777186,0.15710530495020128,-0.6422356937611559
47730.0,Sell,0.1321669085882604,56.97061254118994,59.6322919041502,-0.11004334938739041,-0.09396959861458505,-7.672001243859995,-0.035059321683431705,-0.19561648493714237
47938.0,Sell,0.7757152896374464,65.64279633285456,72.66280271481156,-0.2888100523160628,-0.1457644027402994,-68.57322349362948,0.09226875602788694,-0.6112659503205149
48081.0,Sell,0.5415917374193668,65.97518044215738,70.38163603961836,-0.38108913006056333,-0.2479998973785607,-63.990633965833695,-0.05299659475595219,-0.6312653798286031
47858.0,Sell,0.2912885742262006,53.20402427294791,58.042306407214234,-0.13031428348408855,-0.1343111134593435,1.912802889557497,-0.025494465622094266,-0.30569363250152143
47830.0,Sell,0.40093199349939823,53.314310943606756,59.13154738925784,-0.15367319836409107,-0.1527603299753924,-0.43662495031458093,0.02956577805876607,-0.3866573001160523
47921.0,Sell,0.5771733354777098,58.18120291175994,64.17262185339669,-0.21694120652356327,-0.14597621376085296,-34.0071341818184,-0.014361685239443563,-0.405290580990393
47814.0,Sell,0.20958208478987217,51.436574677956905,52.71568361222843,-0.043428793429792806,-0.06433156487488934,9.99445113875845,0.1715317950043479,-0.22130147543267437
47949.0,Sell,1.0388570837676525,60.349998457495616,68.26883612365596,-0.3438362355375951,-0.19961409176008577,-69.15307571987796,0.10732247281535459,-0.7861687469816563
47755.0,Sell,0.5177966319024563,54.987064156937116,64.12366871143752,-0.21559043982350862,-0.1733785352298495,-20.158295038701908,0.0017408535325980263,-0.5868072078410473
47562.0,Sell,0.21491781808435917,46.48784189927965,48.64098537371874,0.00522904570695177,-0.03859267632268367,20.842487431735208,0.033441064516262164,-0.15875447122750225
47334.0,Sell,0.2393003087490797,51.69542093269539,58.15707340473585,-0.45223221682740833,-0.566751057697901,54.206348137639,0.12689771703397004,-1.2565362960680682
47484.0,Sell,0.41660498827695847,55.793858622113135,62.21140940711939,-0.3814682437377991,-0.25473703463326075,-60.17704733119899,0.009590150853856694,-0.710879006047185
47489.0,Sell,0.21524890325963497,54.98339555713581,58.81660848597265,-0.1691314737607488,-0.11406066598977646,-26.152575902357057,0.02417426729948317,-0.27497247846417394
47565.0,Sell,0.5092553328722715,56.69759045137697,62.33808956077801,-0.28643651003396514,-0.25089430638157373,-16.90564916725998,-0.08194021054350789,-0.5061037818879017
47338.0,Sell,0.41150515899062157,49.548406321053385,52.19550720320861,-0.07123152021245756,-0.15271322740390889,38.57181055028923,0.19251335769699093,-0.41600584787401573
47204.0,Sell,0.4703829064965248,52.95659470380113,58.93512203164461,-0.300549053286485,-0.34813963315697705,22.46465732206707,0.0358755775815642,-0.6550961415168239
46935.0,Sell,1.1377593502402306,52.142788299997164,56.913040854139176,-0.31056845213186535,-0.23667653829730156,-34.68116975825251,0.14708773681146467,-0.8365552184349865
47219.0,Sell,1.9716667011380196,60.71545463871378,67.98670049730515,-0.5334392254903673,-0.24755481289473732,-134.99176078353048,0.22490994267154774,-1.0913017817617445
46999.0,Sell,0.30304971151053905,53.70368914123731,58.08001570951457,-0.3194412077215423,-0.40831154920099044,41.76817179192585,0.18429486796552522,-0.8798382571865725
47098.0,Sell,0.9105906821787357,56.2674923203404,61.433612452237426,-0.3513498908017564,-0.21869431403085263,-62.478123547560244,0.07931618858757604,-0.8071536232981794
46950.0,Sell,0.4149199929088354,52.195003264419164,56.310293784509646,-0.17108687999148986,-0.21097416493381063,18.727080280419614,-0.030525426895092852,-0.4489241204957485
47274.0,Sell,1.2377933599054813,62.975090060015305,72.4869387055456,-0.5803855635275549,-0.34975654754536517,-109.02756101542036,0.052859370930473146,-1.2418883562077927
47274.0,Sell,0.6579367443919182,58.983584822927774,63.51046941164513,-0.31409900690591863,-0.22486364195475028,-42.18512642701535,0.03130336993387287,-0.762363915899943
47339.0,Sell,0.7834621705114841,59.85691091988522,67.5859628656998,-0.38668830823589995,-0.3010404791770944,-40.54482579814794,-0.04939964866730853,-0.8671774600591116
47276.0,Sell,0.7050804328173399,57.201113393870344,63.8412429023363,-0.29859562570199255,-0.2154549866243157,-39.30556853036251,0.05980166538444123,-0.8580892478787301
47147.0,Sell,0.4003492183983326,53.39443094209086,59.698023130954894,-0.17304168059343458,-0.16793785653850568,-2.406299927177315,-0.05943445111872508,-0.400198452353394
46959.0,Sell,0.13647510204464197,50.59056910275518,55.08600112798768,-0.13575675835786105,-0.14582220084104802,4.726631135679781,0.08843485156890518,-0.5043229134952665
46992.0,Sell,0.3566470928490162,52.60142152971464,56.90361356096973,-0.14529446024948262,-0.10921185208163997,-16.955939230232616,0.012105948916088776,-0.31406891601687187
47055.0,Sell,0.7148819509893656,57.4227336967666,61.663726636089166,-0.19678540215194856,-0.11875430437434606,-36.717533059250854,0.0595195893083061,-0.3668228780130134
46888.0,Sell,0.1495151431299746,49.886268650826175,52.52645465751679,-0.03807991940428411,-0.07334801798861616,16.536506064221612,0.020237274898886375,-0.1607816305975726
46972.0,Sell,0.5867489147931337,59.037066538069475,66.26537868941409,-0.2038902174455637,-0.11003595998374249,-44.085221814966644,0.09266819954324518,-0.504615742760481
47407.0,Sell,1.4921857975423336,72.66014165246688,84.26009086660372,-0.9032150019289501,-0.6343839077888614,-127.44475679899188,-0.0726017348563701,-1.989544282609405
47281.0,Sell,0.33316356129944324,62.16846359136388,70.4932702189888,-0.3489950266847541,-0.2362239797013365,-53.31927872422966,-0.02288863540958908,-0.6945308882891483
47588.0,Sell,1.164965983480215,68.65179560040603,77.53557390100414,-0.656180540645764,-0.4362938397395915,-104.6396832272294,0.01640233250438661,-1.4043572791295862
47670.0,Sell,0.537804514169693,63.86663655205717,68.16927062341138,-0.2909519303977646,-0.1560166197998486,-64.32366256202658,0.04003199486705475,-0.5661424941328403
47669.0,Sell,0.26291434187442064,60.195786488593,63.114382638919885,-0.17302117669488756,-0.12752470495924498,-21.68771311166347,-0.03700802116087548,-0.29801709998704035
47619.0,Sell,0.22098750341683626,55.41441922672667,56.227406499032995,-0.07270706958570775,-0.053951602162394835,-8.931166032307374,0.04243181199357957,-0.2295452803570479
47670.0,Sell,0.2755632158368826,58.17159048534519,62.98857020695052,-0.17920549885696324,-0.16519708066073563,-6.6778129541417,-0.04167815637158377,-0.2968962877232348
47639.0,Sell,0.6762611214071512,57.94793217040738,66.87599793726918,-0.21284756564947283,-0.13911112631862016,-35.12730233282491,0.06286080426734793,-0.5889036735551164
47594.0,Sell,0.5153114907443523,55.416873280938745,61.361120073808536,-0.16416940844567912,-0.11767897834507142,-22.126655302083236,0.046840385112881876,-0.46075810583398114
47510.0,Sell,0.22360982839018106,52.554316321498284,56.99074057262142,-0.0856126238858945,-0.0688817636961318,-7.94883167615626,0.013638670834409039,-0.19843529259824824
47467.0,Sell,0.4358773585408926,53.46143415812923,60.146130042608874,-0.14319820044488255,-0.12383240991506597,-9.192359790788032,0.05325671632829288,-0.4339488287432338
47640.0,Sell,0.7422444876283407,63.789229427655926,74.50994120188099,-0.39042339365858,-0.27087289026984834,-56.95385981439176,-0.00970717141049735,-0.8970938361461777
49292.0,Sell,3.7835560739040375,74.07596591163257,74.01949856738746,-0.876443337375326,-0.3543883791839969,-257.3313299916699,0.37492626548964586,-1.6296937734016803
49008.0,Sell,0.5416051018983126,57.9848719896366,55.53644036370338,-0.19613355842105343,-0.2464368074456599,24.652616281979135,0.6014737668786219,-0.7883852150095393
48800.0,Sell,0.41978764347732067,52.23467312785921,51.260426653732566,-0.04451309150748575,-0.11757923657160808,35.6562787912917,0.3177479290571369,-0.48803801614730086
48984.0,Sell,0.8233163505792618,59.0630288146068,67.83602431151226,-0.4088727066899894,-0.30610049542002576,-50.34193996847898,-0.08636488938631429,-0.7708506044484073
48979.0,Sell,0.7694681640714407,59.3190081639439,67.62834531344848,-0.34278835061033214,-0.25012684368959504,-45.38467947470781,-0.059229641396456256,-0.6602591956561581
48942.0,Sell,0.7970343343913555,60.92264408121715,68.71711123542701,-0.3260962814574881,-0.21620483158827844,-53.783073394988605,0.005172561758369601,-0.6604443630742128
49164.0,Sell,0.5090462975203991,65.57186316123565,70.99141970734779,-0.40617620495411777,-0.284455072178164,-59.842977717969916,-0.08943353053483939,-0.6779915670975746
49356.0,Sell,0.5787414498627186,62.86477106567356,66.6905490347261,-0.335539106880974,-0.2283889083661626,-52.885051978970296,-0.036134448562722236,-0.6468657185902075
49010.0,Sell,0.44885328970849514,48.703042489498074,51.732977191025164,-0.05243734826547281,-0.11236154374136657,29.368848202735535,0.12332070192447173,-0.3620474923754001
49662.0,Sell,1.743459515273571,72.3146055061081,82.14437788102525,-0.8182118264611,-0.529609821986776,-143.32552746203874,-0.035600092661548316,-1.6775747190657282
49565.0,Sell,0.608951598405838,60.005752876724905,63.82924657032648,-0.3071841979879758,-0.22342595569370688,-41.51477279315441,-0.016129215778838395,-0.717456101481325
49540.0,Sell,0.39517683908343315,56.8210554173689,58.6499739886988,-0.20113365181954235,-0.1385570237285906,-31.000461556257505,0.09700764366152982,-0.44681966425095254
48951.0,Sell,-0.4210911691188812,46.43841258566213,51.88459452381869,-0.08022990507134552,-0.17289052820821288,45.358301631727954,0.19925906853920247,-0.6578809557325183
48974.0,Sell,0.28873917181044817,48.9704883666546,56.153210048430616,-0.15026229100195276,-0.17115487507290586,10.23193412290857,0.004257546120813149,-0.41120179204722307
49070.0,Sell,0.4606408067047596,55.25619374074519,65.56607364013004,-0.2657749414399659,-0.22440484406739164,-20.300306780722167,-0.06206578530093329,-0.4594309285772
